epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
53,728.819,1.03568,0.64785,1.21615,0.04769,0.95574,0.93516,0.98048,0.70434,1.00694,0.60246,1.21749,0.0197,0.0004852,0.0004852,0.0004852
54,756.959,1.07148,0.64849,1.18736,0.04696,0.97112,0.95262,0.98535,0.75126,0.89629,0.56849,1.13225,0.02022,0.0004753,0.0004753,0.0004753
55,783.443,1.05906,0.63005,1.16394,0.04168,0.95643,0.94514,0.98216,0.74308,0.91854,0.5783,1.14914,0.02097,0.0004654,0.0004654,0.0004654
56,811.011,1.08063,0.64868,1.16238,0.04793,0.93511,0.93439,0.97704,0.69139,1.03224,0.61732,1.22933,0.0223,0.0004555,0.0004555,0.0004555
57,836.714,1.03767,0.63728,1.17616,0.0464,0.94037,0.93766,0.97684,0.67524,1.08888,0.6315,1.26692,0.02252,0.0004456,0.0004456,0.0004456
58,863.967,1.02143,0.63123,1.1425,0.04412,0.9471,0.94264,0.97945,0.70726,1.00648,0.6014,1.21222,0.02077,0.0004357,0.0004357,0.0004357
59,894.132,0.99188,0.60878,1.16298,0.04128,0.96184,0.94272,0.98256,0.74685,0.9134,0.56754,1.15085,0.01939,0.0004258,0.0004258,0.0004258
60,924.305,1.05571,0.63858,1.20368,0.04901,0.95457,0.94322,0.98032,0.75769,0.87663,0.5541,1.12236,0.01965,0.0004159,0.0004159,0.0004159
61,956.4,1.01627,0.61519,1.16311,0.04107,0.95683,0.93968,0.98115,0.75331,0.88757,0.55471,1.12635,0.02065,0.000406,0.000406,0.000406
62,986.024,1.02351,0.62197,1.20257,0.04656,0.95749,0.94264,0.97903,0.72622,0.95735,0.57188,1.17008,0.02172,0.0003961,0.0003961,0.0003961
63,1014.7,1.02221,0.6392,1.16283,0.04687,0.94899,0.94514,0.97961,0.71372,0.994,0.58158,1.19472,0.02188,0.0003862,0.0003862,0.0003862
64,1042.77,1.04051,0.62317,1.18484,0.048,0.94479,0.94264,0.97811,0.70127,1.00693,0.5907,1.20694,0.02152,0.0003763,0.0003763,0.0003763
65,1069.64,1.00755,0.62572,1.15602,0.04423,0.95664,0.93539,0.98028,0.71715,0.95199,0.57897,1.17356,0.02052,0.0003664,0.0003664,0.0003664
66,1095.81,1.0091,0.62765,1.19136,0.04685,0.95194,0.93858,0.98118,0.74616,0.89089,0.5636,1.13298,0.02032,0.0003565,0.0003565,0.0003565
