epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
37,495.12,1.07189,0.65004,1.20811,0.04847,0.95679,0.93878,0.97928,0.72234,1.01077,0.59238,1.20649,0.02534,0.00143152,0.00143152,0.00143152
38,506.751,1.10175,0.65343,1.28863,0.05474,0.96424,0.94152,0.98127,0.73162,0.97849,0.58282,1.18485,0.024,0.00140318,0.00140318,0.00140318
39,518.528,1.05992,0.64286,1.21498,0.05107,0.96841,0.93516,0.98165,0.71758,1.00361,0.58423,1.2065,0.0229,0.00137444,0.00137444,0.00137444
40,530.123,1.00699,0.61285,1.20718,0.04144,0.96618,0.94015,0.98219,0.7453,0.92492,0.55778,1.15302,0.02218,0.00134535,0.00134535,0.00134535
41,541.869,1.04572,0.62298,1.19558,0.04336,0.96399,0.93465,0.98463,0.75727,0.89404,0.54848,1.13793,0.01957,0.00131593,0.00131593,0.00131593
42,553.367,1.07038,0.63092,1.22818,0.05242,0.958,0.94264,0.98251,0.69655,1.06491,0.59112,1.26121,0.01862,0.0012862,0.0012862,0.0012862
43,564.805,1.0835,0.63392,1.26666,0.05789,0.93449,0.94015,0.97812,0.68921,1.08411,0.60045,1.26734,0.02036,0.0012562,0.0012562,0.0012562
44,576.686,1.01228,0.60207,1.15176,0.03808,0.95466,0.94519,0.98509,0.73887,0.94082,0.56242,1.15915,0.02387,0.00122596,0.00122596,0.00122596
45,588.661,1.03692,0.60765,1.18068,0.04268,0.93823,0.94695,0.98098,0.71572,1.00394,0.5806,1.1932,0.02867,0.00119551,0.00119551,0.00119551
46,600.266,1.0586,0.63027,1.18252,0.05256,0.94134,0.9202,0.97628,0.66948,1.15952,0.62612,1.29146,0.032,0.00116487,0.00116487,0.00116487
47,612.12,1.00472,0.60204,1.17484,0.04148,0.94974,0.94248,0.98006,0.71576,1.017,0.57974,1.2074,0.02525,0.00113408,0.00113408,0.00113408
48,624.206,1.01571,0.61241,1.17316,0.04621,0.96672,0.94158,0.98177,0.75615,0.8978,0.54337,1.1432,0.01906,0.00110317,0.00110317,0.00110317
49,635.817,1.01836,0.5955,1.17531,0.04423,0.96678,0.94342,0.98109,0.75693,0.90455,0.53524,1.14496,0.01868,0.00107216,0.00107216,0.00107216
50,647.458,1.03134,0.60353,1.14439,0.0443,0.97177,0.94015,0.98198,0.70899,1.03424,0.57149,1.22359,0.02187,0.0010411,0.0010411,0.0010411
51,659.178,0.99167,0.59679,1.1703,0.04114,0.97408,0.93704,0.98363,0.70052,1.0598,0.59204,1.24208,0.02248,0.00101,0.00101,0.00101
52,670.813,1.01015,0.6053,1.19017,0.0384,0.94777,0.95029,0.98139,0.74898,0.90838,0.55438,1.14801,0.02009,0.000978903,0.000978903,0.000978903
53,682.503,1.0047,0.58833,1.20701,0.04137,0.96061,0.93516,0.98186,0.76679,0.85817,0.52936,1.11981,0.01899,0.000947837,0.000947837,0.000947837
54,694.3,1.00002,0.58831,1.16271,0.04006,0.94427,0.92958,0.97692,0.62356,1.26757,0.65298,1.39357,0.0234,0.000916833,0.000916833,0.000916833
55,705.714,1.0086,0.59815,1.14938,0.03814,0.95131,0.9257,0.97752,0.63733,1.22946,0.6434,1.36939,0.025,0.00088592,0.00088592,0.00088592
56,717.596,1.04552,0.60414,1.1647,0.04488,0.97385,0.93516,0.97883,0.71553,1.0045,0.56311,1.21033,0.0235,0.00085513,0.00085513,0.00085513
57,729.175,1.01131,0.58505,1.17494,0.04203,0.97407,0.93666,0.98094,0.74556,0.9242,0.53281,1.15296,0.02297,0.000824492,0.000824492,0.000824492
58,740.979,1.00667,0.5791,1.13817,0.04025,0.97006,0.93766,0.9823,0.74576,0.93145,0.53238,1.15914,0.02177,0.000794038,0.000794038,0.000794038
59,752.593,0.95135,0.56314,1.14447,0.03669,0.97239,0.93516,0.9821,0.71961,1.01595,0.56549,1.22467,0.02095,0.000763797,0.000763797,0.000763797
60,764.291,0.98754,0.59802,1.17514,0.044,0.98159,0.92768,0.982,0.72332,1.00325,0.5577,1.21283,0.01977,0.000733799,0.000733799,0.000733799
61,776.295,0.94067,0.57057,1.1291,0.03751,0.98331,0.92519,0.98053,0.75219,0.92659,0.53391,1.15381,0.01992,0.000704073,0.000704073,0.000704073
62,788.234,0.94205,0.57405,1.16395,0.04219,0.97908,0.93381,0.98391,0.78432,0.8581,0.50929,1.10404,0.02008,0.000674649,0.000674649,0.000674649
63,800.064,0.9774,0.57939,1.1462,0.04181,0.97238,0.94015,0.98481,0.78153,0.86392,0.50701,1.10738,0.021,0.000645557,0.000645557,0.000645557
